,Unnamed: 0,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
3438,3438,7160,-88.4871428571429,-96.38,-91.8042857142857,-96.075,-90.1225,-94.6242857142857,-82.1766666666667,-75.81,-93.4,5.0,4.0,1.0,-8.05547,-34.95369,False
3439,3439,3705,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3440,3440,2021,-98.748,-97.85,-98.61,-97.49,-89.22200000000002,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3441,3441,4020,-106.07,-115.0,-106.67,-104.161666666667,-97.5328571428571,-94.8885714285714,-98.2514285714286,-97.455,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3442,3442,8542,-89.61714285714291,-93.87,-90.6942857142857,-86.26,-93.74,-88.90285714285709,-93.5516666666667,-95.582,-96.5925,3.0,2.0,3.0,-8.051110000000001,-34.950590000000005,False
3443,3443,8118,-88.5,-90.2,-84.76,-87.76,-91.3325,-87.61142857142859,-95.3216666666667,-95.396,-95.605,4.0,2.0,3.0,-8.052019999999999,-34.95075,False
3444,3444,3500,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3445,3445,2658,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-88.89,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3446,3446,7296,-84.46,-96.14,-91.75,-92.8066666666667,-82.46,-93.31142857142858,-81.08166666666669,-83.544,-97.3875,5.0,4.0,2.0,-8.05526,-34.9536,False
3447,3447,1130,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-97.8,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3448,3448,5557,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-95.49375,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3449,3449,6845,-96.79,-92.1571428571429,-91.9266666666666,-92.09,-85.8775,-82.36428571428571,-92.5,-88.53399999999998,-96.3725,6.0,3.0,3.0,-8.05626,-34.95069,False
3450,3450,1819,-98.748,-99.67,-98.61,-94.85,-90.5725,-85.5771428571428,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3451,3451,7011,-93.6257142857143,-97.3557142857143,-95.13285714285708,-95.0083333333333,-93.81,-90.6342857142857,-74.105,-72.94800000000002,-93.44,5.0,4.0,1.0,-8.05563,-34.95473,False
3452,3452,6961,-90.4242857142857,-99.5742857142857,-90.0042857142857,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-53.33,6.0,6.0,0.0,-8.05575,-34.95806,False
3453,3453,4318,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3454,3454,9297,-80.15171428571429,-90.59714285714291,-88.51,-96.4233333333333,-96.675625,-96.6567857142857,-84.17,-106.544,-88.33,3.0,7.0,3.0,-8.04824,-34.95905,False
3455,3455,4144,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-96.2633333333333,-98.2485714285714,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3456,3456,4669,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-94.6175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3457,3457,1236,-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3458,3458,5476,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-92.79428571428568,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3459,3459,9522,-99.47,-104.85,-95.3216666666667,-90.7,-101.66,-97.3835714285714,-98.94,-101.806,-94.4075,2.0,3.0,6.0,-8.04702,-34.94755,False
3460,3460,1856,-98.748,-99.67,-98.61,-100.51,-86.505,-87.69142857142859,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3461,3461,2282,-98.748,-98.16,-99.592,-103.1,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3462,3462,7716,-86.96142857142858,-95.6,-89.94142857142859,-74.77,-75.93,-77.6857142857143,-90.8483333333333,-93.39,-96.72,4.0,2.0,4.0,-8.0535,-34.949009999999994,False
3463,3463,9020,-87.45,-86.8442857142857,-81.13,-82.75,-95.0875,-92.7785714285714,-96.52,-97.346,-96.7925,2.0,3.0,4.0,-8.0491,-34.95036,False
3464,3464,4093,-106.07,-115.0,-106.67,-104.161666666667,-98.6457142857143,-95.5,-99.9657142857143,-95.2083333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3465,3465,6574,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3466,3466,5200,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3467,3467,3421,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.48,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3468,3468,8969,-91.02,-89.33,-88.55857142857141,-76.7,-97.8775,-103.02,-95.79,-97.346,-96.7925,2.0,3.0,4.0,-8.04933,-34.95041,False
3469,3469,386,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.59857142857142,-93.2883333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3470,3470,8267,-92.67857142857142,-93.5,-89.4328571428572,-60.19,-72.3875,-70.94,-90.6716666666667,-97.924,-97.6,4.0,1.0,4.0,-8.051810000000001,-34.94783,False
3471,3471,1628,-98.748,-99.67,-98.61,-95.98,-81.785,-83.15,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3472,3472,3585,-107.65,-115.0,-98.56,-115.0,-97.95666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3473,3473,8034,-85.69714285714291,-87.70571428571432,-88.29142857142858,-56.97,-75.015,-82.91,-90.57,-89.898,-97.6,4.0,1.0,4.0,-8.05217,-34.94798,False
3474,3474,2714,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3475,3475,7739,-97.8,-96.4985714285714,-91.5842857142857,-92.22,-95.8075,-92.54,-94.57,-96.198,-96.55,4.0,4.0,2.0,-8.0534,-34.953990000000005,False
3476,3476,8103,-98.3,-92.93857142857142,-93.53714285714292,-47.97,-75.545,-83.35285714285709,-90.72,-91.772,-97.6,4.0,0.0,5.0,-8.05204,-34.94591,False
3477,3477,9021,-95.28714285714292,-87.88857142857141,-93.2585714285714,-85.455,-96.4925,-95.29428571428568,-92.06,-96.518,-96.3575,3.0,2.0,5.0,-8.0491,-34.94748,False
3478,3478,5659,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3479,3479,3189,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-94.714,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3480,3480,9647,-87.6475,-71.27,-82.52676190476191,-93.7943055555556,-95.485,-95.09,-90.5533333333333,-98.898,-94.4075,1.0,4.0,5.0,-8.04643,-34.95066,False
3481,3481,4305,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3482,3482,909,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.2514285714286,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3483,3483,5385,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.29,-90.70571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3484,3484,1996,-98.748,-97.85,-98.61,-99.75,-88.58,-89.6742857142857,-100.03,-94.72,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3485,3485,1866,-98.748,-99.67,-98.61,-100.51,-86.5975,-88.6742857142857,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3486,3486,1842,-98.748,-99.67,-98.61,-99.75,-88.57,-87.52,-100.03,-98.5933333333333,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3487,3487,2497,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3488,3488,201,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3489,3489,9261,-81.7014285714286,-90.59714285714291,-87.2,-96.4233333333333,-96.4825,-99.48,-84.17,-106.544,-86.08,4.0,6.0,3.0,-8.04841,-34.95902,False
3490,3490,7187,-94.4742857142857,-98.56857142857142,-94.58,-97.0833333333333,-89.4,-91.95142857142858,-75.45,-66.178,-89.84,5.0,5.0,1.0,-8.055439999999999,-34.955659999999995,False
3491,3491,5054,-102.61,-115.0,-101.38,-115.0,-104.295,-97.36,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3492,3492,5889,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3493,3493,4006,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.0766666666667,-98.2514285714286,-97.52833333333332,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3494,3494,9583,-89.2671428571429,-80.77,-92.25357142857142,-90.4,-90.9375,-92.22,-87.0581666666667,-81.25399999999998,-96.92,3.0,3.0,7.0,-8.046489999999999,-34.945609999999995,False
3495,3495,2702,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3496,3496,3449,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-99.455,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3497,3497,331,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.2833333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3498,3498,6642,-89.87,-88.197012987013,-92.3086666666667,-94.615,-75.5055,-79.1682142857143,-91.7869444444444,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05922,-34.94729,False
3499,3499,8668,-98.64,-95.96,-97.1385714285714,-62.63,-86.39,-86.08,-94.9533333333333,-97.754,-98.9125,3.0,1.0,5.0,-8.05055,-34.94769,False
3500,3500,7594,-102.7,-99.21,-90.27285714285708,-103.375833333333,-101.565,-95.2242857142857,-63.55,-88.874,-87.02,5.0,5.0,0.0,-8.05412,-34.95746,False
3501,3501,9093,-91.14,-93.1114285714286,-81.73,-98.0933333333333,-100.31,-95.2628571428571,-93.62,-102.228666666667,-91.52,3.0,6.0,3.0,-8.04877,-34.95782,False
3502,3502,2459,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3503,3503,1774,-98.748,-99.67,-98.61,-97.49,-89.1475,-86.66714285714279,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3504,3504,8454,-87.58,-92.5771428571428,-90.20857142857142,-84.44,-94.5,-92.7,-92.7283333333333,-94.73,-95.9225,3.0,2.0,3.0,-8.05137,-34.95058,False
3505,3505,7430,-90.1742857142857,-98.7371428571429,-88.4,-100.909166666667,-99.975,-96.1,-81.13,-87.05799999999998,-90.22,5.0,5.0,0.0,-8.05471,-34.95609,False
3506,3506,2686,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-86.14,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3507,3507,8850,-75.45,-94.65,-81.12523809523809,-99.9716666666666,-94.65,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.52025,3.0,4.0,2.0,-8.0498,-34.95468,False
3508,3508,989,-109.088333333333,-107.2,-107.01,-108.43,-98.76857142857142,-100.04,-101.13,-97.175,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3509,3509,7592,-89.9357142857143,-99.21,-89.01,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-83.71,5.0,5.0,0.0,-8.05413,-34.95741,False
3510,3510,7934,-82.7,-98.2242857142857,-90.9428571428572,-98.835,-98.52,-93.7757142857143,-67.8783333333333,-89.566,-89.83,4.0,5.0,1.0,-8.05236,-34.956340000000004,False
3511,3511,7484,-92.87619047619047,-98.7371428571429,-86.51,-101.7375,-101.5175,-95.78,-79.15333333333331,-83.47399999999998,-88.08,5.0,5.0,0.0,-8.05447,-34.956070000000004,False
3512,3512,8269,-86.46142857142858,-92.15142857142858,-91.17857142857142,-71.09,-86.96,-81.86428571428571,-90.1666666666667,-91.412,-97.6,4.0,1.0,4.0,-8.0518,-34.94849,False
3513,3513,5806,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3514,3514,8449,-87.91,-93.22714285714292,-91.34714285714291,-82.47,-89.8925,-89.86142857142859,-92.2533333333333,-96.59,-95.1975,3.0,3.0,3.0,-8.05139,-34.95105,False
3515,3515,9057,-97.29285714285707,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-96.518,-96.3575,3.0,2.0,5.0,-8.04893,-34.94732,False
3516,3516,8114,-85.4342857142857,-93.13285714285708,-97.27,-85.64,-87.5375,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4.0,3.0,3.0,-8.052019999999999,-34.9511,False
3517,3517,8355,-89.58,-92.50714285714292,-92.9828571428572,-78.75,-84.1675,-85.34,-92.5783333333333,-96.142,-97.7875,3.0,2.0,4.0,-8.05162,-34.9497,False
3518,3518,5462,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.67,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3519,3519,173,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3520,3520,7744,-86.78,-89.54857142857142,-86.34,-69.58,-79.5775,-81.74285714285709,-88.9166666666667,-91.602,-96.72,4.0,1.0,4.0,-8.05338,-34.94893,False
3521,3521,4615,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3522,3522,3321,-100.83,-115.0,-98.56,-115.0,-98.35,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3523,3523,6577,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3524,3524,6246,-103.705,-110.425,-107.381666666667,-110.33,-98.065,-104.73,-100.24,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3525,3525,3372,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3526,3526,6048,-103.705,-110.425,-107.381666666667,-110.33,-93.8,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
3527,3527,3311,-100.83,-115.0,-98.56,-115.0,-97.4775,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3528,3528,6786,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.84142857142858,-83.9966666666667,-66.38,-89.54,6.0,5.0,1.0,-8.05659,-34.95519,False
3529,3529,8870,-88.9642857142857,-93.64,-87.14,-85.14,-90.77833333333332,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,2.0,4.0,3.0,-8.04974,-34.95308,False
3530,3530,9077,-83.95,-95.4,-83.64,-98.4933333333333,-96.8925,-94.7257142857143,-89.9166666666667,-102.228666666667,-102.58,3.0,6.0,3.0,-8.04884,-34.95756,False
3531,3531,8523,-89.34142857142858,-93.22714285714292,-90.0257142857143,-83.82,-89.96,-90.03,-84.43,-95.582,-95.9225,3.0,2.0,3.0,-8.051160000000001,-34.95061,False
3532,3532,7590,-91.24,-91.4907142857143,-90.3642857142857,-79.54,-84.8275,-89.87,-87.7333333333333,-86.59,-96.72,5.0,2.0,4.0,-8.05414,-34.94937,False
3533,3533,4679,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-98.74,-96.575,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3534,3534,3403,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3535,3535,18,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3536,3536,3691,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3537,3537,8372,-102.38,-102.7,-93.8142857142857,-80.08,-84.9625,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,3.0,2.0,4.0,-8.05158,-34.94996,False
3538,3538,4096,-106.07,-115.0,-106.67,-104.161666666667,-98.6457142857143,-95.5,-99.9657142857143,-95.2083333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
3539,3539,3628,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-98.81,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3540,3540,8574,-79.9885714285714,-95.6,-77.03,-99.26,-94.9675,-88.95142857142858,-90.1316666666667,-102.204,-87.66,4.0,7.0,2.0,-8.05096,-34.9596,False
3541,3541,2174,-98.748,-97.35,-99.592,-99.37,-91.935,-92.51428571428568,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3542,3542,1356,-109.088333333333,-107.2,-107.01,-108.786,-105.637142857143,-103.741428571429,-104.68,-102.83,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3543,3543,5002,-105.216666666667,-115.0,-104.04,-115.0,-102.425,-99.87,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3544,3544,6875,-91.2185714285714,-94.22,-91.9266666666666,-93.97,-84.7325,-76.02,-92.54333333333332,-88.044,-96.3725,5.0,3.0,3.0,-8.05615,-34.95066,False
3545,3545,5823,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3546,3546,9197,-99.34714285714291,-87.5519047619048,-98.91,-79.75,-98.645,-95.7244642857143,-96.5633333333333,-101.01,-96.56,3.0,2.0,5.0,-8.04852,-34.94697,False
3547,3547,5670,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3548,3548,3112,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-93.186,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3549,3549,182,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
3550,3550,3642,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
3551,3551,8569,-90.33714285714292,-97.46,-85.5657142857143,-81.94,-90.58,-92.5371428571428,-92.66,-95.41,-97.62,3.0,4.0,2.0,-8.050989999999999,-34.9532,False
3552,3552,1812,-98.748,-99.67,-98.61,-97.55,-92.6675,-85.5771428571428,-100.03,-96.8533333333333,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3553,3553,7328,-85.46285714285709,-96.14,-90.88285714285708,-99.79,-89.335,-92.8285714285714,-84.8166666666667,-81.508,-97.48,5.0,4.0,2.0,-8.05519,-34.95349,False
3554,3554,8113,-85.4342857142857,-93.76,-89.01,-85.51,-90.49,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4.0,3.0,3.0,-8.052019999999999,-34.95117,False
3555,3555,4912,-97.8633333333333,-115.0,-98.8,-115.0,-101.29,-96.98,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3556,3556,5668,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3557,3557,8261,-90.7028571428572,-92.7485714285714,-93.73,-45.96,-75.165,-84.71,-90.655,-91.772,-97.6,4.0,0.0,5.0,-8.05182,-34.94617,False
3558,3558,1800,-98.748,-99.67,-98.61,-97.55,-91.6975,-86.43428571428568,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3559,3559,8952,-95.0,-88.4,-93.2585714285714,-78.21,-92.8825,-95.9357142857143,-88.82,-90.01,-98.9125,3.0,2.0,5.0,-8.04941,-34.94739000000001,False
3560,3560,2429,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3561,3561,5482,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-92.9914285714286,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3562,3562,9525,-89.95,-85.41428571428571,-94.0566666666667,-92.6433333333333,-101.66,-97.4207142857143,-98.94,-101.6,-94.4075,2.0,3.0,6.0,-8.04701,-34.94757,False
3563,3563,6985,-94.68285714285707,-97.10285714285708,-94.55285714285708,-94.09,-92.6075,-87.41,-79.755,-79.38,-92.615,5.0,4.0,1.0,-8.05567,-34.955,False
3564,3564,1968,-98.748,-99.67,-98.61,-97.8,-88.725,-90.9714285714286,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3565,3565,7923,-88.2,-97.00714285714292,-90.59142857142858,-98.33,-94.1125,-93.20857142857142,-65.2516666666667,-88.56,-87.33,4.0,5.0,1.0,-8.052430000000001,-34.95543,False
3566,3566,7573,-89.9357142857143,-99.4185714285714,-90.27285714285708,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-87.1275,5.0,5.0,0.0,-8.0542,-34.95713,False
3567,3567,7159,-95.1414285714286,-97.3871428571429,-93.4914285714286,-98.6583333333333,-88.2125,-91.52,-75.1566666666667,-55.87,-88.65,5.0,5.0,1.0,-8.05547,-34.9554,False
3568,3568,8235,-85.2,-92.56,-88.26,-83.25,-86.315,-92.6342857142857,-87.7583333333333,-96.096,-95.605,3.0,4.0,2.0,-8.051860000000001,-34.95323,False
3569,3569,4987,-103.976666666667,-115.0,-104.04,-115.0,-99.675,-100.37,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3570,3570,9443,-69.01,-71.76,-76.57,-87.02,-92.1975,-91.71,-90.5616666666667,-99.034,-94.4075,1.0,3.0,4.0,-8.04745,-34.95064,False
3571,3571,4650,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3572,3572,1159,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-100.75,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3573,3573,1213,-109.088333333333,-107.2,-107.01,-108.43,-104.845714285714,-101.435714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3574,3574,6824,-91.1428571428571,-99.1157142857143,-90.77,-100.575,-92.505,-102.01,-86.4333333333333,-70.958,-92.1,6.0,5.0,0.0,-8.05637,-34.95647,False
3575,3575,1325,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3576,3576,8881,-84.9357142857143,-94.0842857142857,-83.9585714285714,-101.25,-97.8975,-93.0942857142857,-82.5833333333333,-102.688,-88.33,4.0,7.0,2.0,-8.049669999999999,-34.95959000000001,False
3577,3577,7053,-90.0257142857143,-96.2,-87.59,-98.5,-91.935,-92.6714285714286,-78.6366666666667,-68.34,-95.704,5.0,4.0,1.0,-8.055589999999999,-34.95429,False
3578,3578,4796,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3579,3579,5808,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3580,3580,8045,-86.43428571428568,-98.1085714285714,-86.89,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-82.83,4.0,5.0,1.0,-8.05215,-34.95669,False
3581,3581,8983,-76.14,-95.2228571428571,-87.51,-98.6366666666667,-96.53,-94.17,-86.1466666666667,-102.228666666667,-90.02,3.0,5.0,2.0,-8.04926,-34.956070000000004,False
3582,3582,1455,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-104.054285714286,-104.826666666667,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
3583,3583,5410,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.395,-92.1357142857143,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
3584,3584,6634,-91.9548809523809,-89.04701298701298,-97.0,-94.6816666666667,-81.4455,-76.4182142857143,-91.65,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05927,-34.9471,False
3585,3585,8088,-88.15285714285709,-97.58714285714292,-94.29,-98.54,-101.01,-93.4214285714286,-67.8783333333333,-95.63,-87.1,4.0,5.0,1.0,-8.05207,-34.95686,False
3586,3586,4962,-103.976666666667,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
3587,3587,2800,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-83.0166666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
3588,3588,1644,-98.748,-99.67,-98.61,-95.98,-85.5825,-89.02,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3589,3589,2140,-98.748,-106.79,-98.396,-98.11,-89.395,-92.51428571428568,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
3590,3590,4536,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.6825,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
